datetime,txn
2018-03-01 09:51:16,307, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:16,331, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:16,362, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:16,379, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:16,388, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:16,419, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:16,441, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:16,463, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:16,488, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:16,539, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:16,554, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:16,589, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:16,600, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:16,631, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:16,647, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:16,684, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:16,698, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:16,699, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:16,713, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:16,763, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:16,781, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:16,812, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:16,832, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:16,858, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:16,862, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:16,882, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:16,916, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:16,918, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:16,970, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:16,983, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:16,984, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:17,018, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:17,054, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:17,059, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:17,071, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:17,117, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:17,130, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:17,174, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:17,206, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:17,222, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:17,261, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:17,366, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:17,373, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:17,417, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:17,431, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:17,476, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:17,539, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:17,902, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:17,919, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:17,978, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:17,982, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,024, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,048, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,077, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,086, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,129, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,143, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,188, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,237, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,240, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,242, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,364, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,391, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,428, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,460, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,509, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,523, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,554, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,567, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,582, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,617, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,617, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,675, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,721, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,730, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,773, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,814, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,861, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,869, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,917, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,918, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,950, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,975, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:18,992, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,034, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,041, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,079, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,089, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,119, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,122, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,170, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,172, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,177, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,219, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,230, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,264, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,275, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,309, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,322, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,356, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,357, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,357, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,385, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,398, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,428, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,442, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,502, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,506, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,547, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,563, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,592, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,630, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,641, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,685, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,737, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,804, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,812, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,849, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,857, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,904, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,917, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,918, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,950, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:19,975, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,004, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,031, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,055, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,059, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,099, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,119, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,147, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,162, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,205, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,208, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,259, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,291, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,319, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,350, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,379, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,401, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,409, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,448, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,469, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,505, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,521, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,521, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,554, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,586, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,605, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,654, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,658, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,675, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,694, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,713, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,725, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,763, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,778, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,789, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,836, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,840, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,881, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,892, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,937, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,945, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:20,995, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,001, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,044, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,058, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,059, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,124, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,145, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,182, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,194, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,194, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,204, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,204, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,242, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,249, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,286, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,297, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,331, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,342, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,416, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,435, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,442, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,524, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,548, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,554, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,567, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,593, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,598, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,621, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,678, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,705, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,724, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,731, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,740, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,757, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,770, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,800, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,831, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,852, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,892, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,895, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,948, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:21,949, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,008, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,064, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,064, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,071, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,132, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,133, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,178, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,209, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,221, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,261, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,297, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,320, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,377, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,415, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,423, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,464, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,496, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,509, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,543, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,557, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,602, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,625, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,645, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,668, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,670, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,694, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,731, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,736, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,797, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,797, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,847, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,891, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,902, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:22,935, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:23,015, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:23,027, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:23,031, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:23,071, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:23,105, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:23,180, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:23,183, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:23,228, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:23,265, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:23,276, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:23,282, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:23,323, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:23,347, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:23,368, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:23,416, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:23,445, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:23,466, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:23,508, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:23,522, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:23,531, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:23,580, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:23,580, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:23,628, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:23,644, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:23,674, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:23,674, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:23,682, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:23,685, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:23,734, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:23,750, Workqueue DWM: Sending message: Workflow
2018-03-01 09:51:23,795, Workqueue DWM: Sending message: Workflow
